group_id,group_number,time,particles,is_alive,longitude,latitude,geometry,month
42,42016,2023-05-03 12:00:00,2931,1.0,-83.40094,43.836086,POINT (1084737.7168377757 807673.1966961257),2023-05
42,42018,2023-05-07 12:00:00,2933,1.0,-83.43384,43.826675,POINT (1082108.8259138037 806592.1297025802),2023-05
42,42020,2023-05-03 18:00:00,2935,1.0,-83.42395,43.802986,POINT (1082936.9188071603 803967.0250560596),2023-05
42,42021,2023-05-07 06:00:00,2936,1.0,-83.43405,43.820316,POINT (1082100.658581605 805884.5015834465),2023-05
42,42022,2023-05-04 12:00:00,2937,1.0,-83.43555,43.784374,POINT (1082031.2773503936 801884.7043881596),2023-05
42,42023,2023-05-05 18:00:00,2938,1.0,-83.45203,43.76461,POINT (1080733.99479819 799669.4650811392),2023-05
42,42024,2023-05-05 18:00:00,2939,1.0,-83.4512,43.76534,POINT (1080799.2413638239 799751.3435044733),2023-05
42,42026,2023-05-05 18:00:00,2941,1.0,-83.45166,43.764847,POINT (1080763.1148173264 799696.1426325986),2023-05
42,42027,2023-05-05 18:00:00,2942,1.0,-83.451294,43.765816,POINT (1080791.2163885257 799804.2944792203),2023-05
42,42028,2023-05-01 06:00:00,2943,1.0,-83.33664,43.898144,POINT (1089805.8427959373 814646.6816670316),2023-05
42,42029,2023-05-01 06:00:00,2944,1.0,-83.33618,43.897858,POINT (1089843.0116802962 814615.3652968805),2023-05
42,42030,2023-05-05 18:00:00,2945,1.0,-83.45123,43.765514,POINT (1080796.5433769072 799770.8326528005),2023-05
42,42031,2023-05-05 18:00:00,2946,1.0,-83.451294,43.765133,POINT (1080792.1656536965 799728.3367975244),2023-05
42,42032,2023-05-01 06:00:00,2947,1.0,-83.33499,43.897144,POINT (1089939.6051169795 814537.3387694156),2023-05
42,42033,2023-05-05 18:00:00,2948,1.0,-83.451416,43.765015,POINT (1080782.5138890902 799715.0593272634),2023-05
42,42034,2023-05-05 18:00:00,2949,1.0,-83.45212,43.764576,POINT (1080726.6803134417 799665.5539528268),2023-05
42,42036,2023-05-05 18:00:00,2951,1.0,-83.45193,43.76467,POINT (1080741.8856895894 799676.3542986641),2023-05
42,42037,2023-05-05 18:00:00,2952,1.0,-83.451385,43.765717,POINT (1080783.99223787 799793.169423557),2023-05
42,42039,2023-05-03 12:00:00,2954,1.0,-83.39911,43.841263,POINT (1084877.2067076718 808250.9902885442),2023-05
42,42040,2023-05-07 12:00:00,2955,1.0,-83.438995,43.826565,POINT (1081694.690317876 806574.5645460025),2023-05
42,42041,2023-05-14 06:00:00,2956,1.0,-83.74826,43.62835,POINT (1057045.426075485 784258.2279398842),2023-05
42,42042,2023-05-14 06:00:00,2957,1.0,-83.74609,43.62692,POINT (1057221.483352719 784100.6487242297),2023-05
42,42043,2023-05-14 06:00:00,2958,1.0,-83.74863,43.628593,POINT (1057015.6684463564 784285.1244951163),2023-05
42,42044,2023-05-14 06:00:00,2959,1.0,-83.7486,43.62859,POINT (1057018.1320668997 784284.721830109),2023-05
42,42046,2023-05-15 00:00:00,2961,1.0,-83.881615,43.6594,POINT (1046271.5500955322 787626.5803406594),2023-05
42,42047,2023-05-03 12:00:00,2962,1.0,-83.40393,43.832695,POINT (1084502.4545224481 807292.7885571141),2023-05
42,42048,2023-05-03 12:00:00,2963,1.0,-83.40387,43.83481,POINT (1084504.2798841777 807527.9491695861),2023-05
42,42049,2023-05-03 12:00:00,2964,1.0,-83.40259,43.83966,POINT (1084600.1514337212 808069.0876854161),2023-05
42,42051,2023-05-14 06:00:00,2966,1.0,-83.764465,43.633366,POINT (1055734.4218042027 784804.8437478407),2023-05
42,42053,2023-05-03 12:00:00,2968,1.0,-83.40469,43.832996,POINT (1084440.7370813983 807325.5108280429),2023-05
42,42054,2023-05-03 12:00:00,2969,1.0,-83.40332,43.831993,POINT (1084552.5002110328 807215.3483336591),2023-05
42,42055,2023-05-03 12:00:00,2970,1.0,-83.40326,43.832466,POINT (1084556.7134857378 807268.033373174),2023-05
42,42056,2023-05-03 12:00:00,2971,1.0,-83.40314,43.83355,POINT (1084564.9397081763 807388.680530383),2023-05
42,42057,2023-05-03 12:00:00,2972,1.0,-83.40433,43.83247,POINT (1084470.9169840673 807267.3339695982),2023-05
42,42058,2023-05-03 12:00:00,2973,1.0,-83.403656,43.832943,POINT (1084524.1538771563 807320.6610177434),2023-05
42,42059,2023-05-03 12:00:00,2974,1.0,-83.40344,43.83165,POINT (1084543.1955212185 807177.0273505962),2023-05
42,42060,2023-05-03 12:00:00,2975,1.0,-83.40329,43.83228,POINT (1084554.5346156487 807247.2075470712),2023-05
42,42061,2023-05-03 12:00:00,2976,1.0,-83.40323,43.832607,POINT (1084558.9590294966 807283.7668665026),2023-05
42,42062,2023-05-03 12:00:00,2977,1.0,-83.4032,43.833267,POINT (1084560.4487245285 807357.2135212108),2023-05
42,42063,2023-05-03 12:00:00,2978,1.0,-83.40311,43.8341,POINT (1084566.5904642101 807449.8207428416),2023-05
42,42064,2023-05-03 12:00:00,2979,1.0,-83.40323,43.8325,POINT (1084559.1146383798 807271.884749267),2023-05
42,42065,2023-05-03 12:00:00,2980,1.0,-83.402985,43.83428,POINT (1084576.133605296 807469.8942649039),2023-05
42,42066,2023-05-03 12:00:00,2981,1.0,-83.399536,43.83992,POINT (1084844.8586672612 808101.1630161537),2023-05
42,42067,2023-05-03 12:00:00,2982,1.0,-83.39908,43.84089,POINT (1084880.2042880189 808209.4349047663),2023-05
43,43057,2023-05-01 00:00:00,3040,1.0,-82.63397,43.83076,POINT (1146345.0450395502 808183.1028128004),2023-05
43,43079,2023-05-01 06:00:00,3062,1.0,-82.635315,43.83311,POINT (1146231.2885649733 808442.0222944634),2023-05
43,43087,2023-05-01 00:00:00,3070,1.0,-82.63397,43.83219,POINT (1146341.4380947754 808342.211620563),2023-05
44,44008,2023-05-01 06:00:00,3085,1.0,-82.64255,43.84624,POINT (1145617.5170603646 809889.3112142097),2023-05
44,44009,2023-05-01 00:00:00,3086,1.0,-82.63464,43.83093,POINT (1146290.7040704149 808200.5496317488),2023-05
44,44016,2023-05-01 00:00:00,3093,1.0,-82.63324,43.823788,POINT (1146421.4542349554 807408.8364249117),2023-05
44,44021,2023-05-01 00:00:00,3098,1.0,-82.63324,43.825214,POINT (1146417.8554805878 807567.520124119),2023-05
44,44042,2023-05-14 00:00:00,3119,1.0,-82.513214,43.20455,POINT (1157725.9380729902 738779.1175557638),2023-05
44,44048,2023-05-01 12:00:00,3125,1.0,-82.63724,43.83519,POINT (1146071.6607335173 808669.7657953152),2023-05
44,44060,2023-05-01 00:00:00,3137,1.0,-82.63464,43.829502,POINT (1146294.3000679496 808041.8652266128),2023-05
44,44064,2023-05-01 06:00:00,3141,1.0,-82.637146,43.83508,POINT (1146079.2910726431 808657.6276904691),2023-05
44,44071,2023-05-01 00:00:00,3148,1.0,-82.63464,43.83236,POINT (1146287.0984542484 808359.6584880116),2023-05
44,44073,2023-05-01 06:00:00,3150,1.0,-82.636566,43.83395,POINT (1146128.6961440195 808533.0912054264),2023-05
45,45005,2023-05-01 00:00:00,3163,1.0,-82.63147,43.82069,POINT (1146571.4393675975 807067.5406404613),2023-05
45,45008,2023-05-01 06:00:00,3166,1.0,-82.63611,43.833897,POINT (1146165.590858175 808527.9832993208),2023-05
45,45019,2023-05-01 00:00:00,3177,1.0,-82.63434,43.83212,POINT (1146312.2117668826 808333.483548902),2023-05
45,45028,2023-05-01 00:00:00,3186,1.0,-82.63434,43.82926,POINT (1146319.4145859575 808015.6903685257),2023-05
45,45032,2023-05-01 00:00:00,3190,1.0,-82.63434,43.830692,POINT (1146315.8083699597 808174.799023154),2023-05
45,45043,2023-05-01 00:00:00,3201,1.0,-82.632904,43.823547,POINT (1146449.0227386286 807382.717759505),2023-05
45,45044,2023-05-01 06:00:00,3202,1.0,-82.63672,43.834953,POINT (1146113.9168759822 808644.4024926551),2023-05
45,45045,2023-05-01 06:00:00,3203,1.0,-82.634094,43.83198,POINT (1146332.1640640951 808318.6534516362),2023-05
45,45054,2023-05-01 06:00:00,3212,1.0,-82.63574,43.832943,POINT (1146197.4013491287 808422.5764499173),2023-05
45,45067,2023-05-01 06:00:00,3225,1.0,-82.634125,43.83067,POINT (1146333.0217949075 808172.6421003194),2023-05
47,47022,2023-05-01 06:00:00,3255,1.0,-82.634125,43.83085,POINT (1146332.5697625834 808192.5837282616),2023-05
47,47024,2023-05-01 00:00:00,3257,1.0,-82.63287,43.822315,POINT (1146454.5824924456 807245.7285064234),2023-05
47,47035,2023-05-01 06:00:00,3268,1.0,-82.633606,43.826878,POINT (1146384.2484067339 807751.8429984942),2023-05
47,47046,2023-05-01 06:00:00,3279,1.0,-82.634,43.83218,POINT (1146339.0161963871 808340.8831981642),2023-05
47,47057,2023-05-01 00:00:00,3290,1.0,-82.6286,43.80946,POINT (1146830.2556526817 805823.6810329676),2023-05
47,47058,2023-05-01 00:00:00,3291,1.0,-82.630005,43.815174,POINT (1146703.037267394 806456.6954003144),2023-05
47,47064,2023-05-01 00:00:00,3297,1.0,-82.6286,43.810886,POINT (1146826.6477773811 805982.3629064152),2023-05
48,48013,2023-05-01 00:00:00,3332,1.0,-82.62479,43.803787,POINT (1147151.0937881991 805199.7487477243),2023-05
48,48017,2023-05-01 00:00:00,3336,1.0,-82.63193,43.82093,POINT (1146534.0641615621 807093.436223999),2023-05
48,48062,2023-05-14 00:00:00,3381,1.0,-82.50607,43.180355,POINT (1158370.845712152 736103.343729822),2023-05
48,48063,2023-05-01 00:00:00,3382,1.0,-82.62906,43.810932,POINT (1146789.757301314 805986.6183776169),2023-05
48,48068,2023-05-14 00:00:00,3387,1.0,-82.49744,43.151997,POINT (1159148.9807902046 732968.0179379315),2023-05
48,48071,2023-05-01 00:00:00,3390,1.0,-82.63049,43.815216,POINT (1146663.7077503486 806460.4716327954),2023-05
48,48072,2023-05-01 00:00:00,3391,1.0,-82.62906,43.81236,POINT (1146786.1503259365 806145.3004382988),2023-05
48,48082,2023-05-01 00:00:00,3401,1.0,-82.62906,43.81379,POINT (1146782.5337025365 806304.406945009),2023-05
49,49008,2023-05-01 00:00:00,3413,1.0,-82.62152,43.796387,POINT (1147432.2389694054 804382.6293394628),2023-05
49,49011,2023-05-01 06:00:00,3416,1.0,-82.624115,43.798832,POINT (1147217.5983858737 804649.8383242497),2023-05
49,49012,2023-05-13 18:00:00,3417,1.0,-82.511505,43.202003,POINT (1157871.51217015 738499.1970675903),2023-05
49,49014,2023-05-01 12:00:00,3419,1.0,-82.62213,43.796406,POINT (1147383.1454241835 804383.6316112444),2023-05
49,49018,2023-05-01 00:00:00,3423,1.0,-82.622955,43.79353,POINT (1147324.2305136614 804062.2159381423),2023-05
49,49022,2023-05-01 12:00:00,3427,1.0,-82.622925,43.794167,POINT (1147325.0669041337 804133.1261960943),2023-05
49,49026,2023-05-01 00:00:00,3431,1.0,-82.622955,43.79496,POINT (1147320.6018574059 804221.3200267486),2023-05
49,49032,2023-05-13 12:00:00,3437,1.0,-82.52319,43.239277,POINT (1156823.0791261147 742619.9231843484),2023-05
49,49036,2023-05-14 00:00:00,3441,1.0,-82.49774,43.15275,POINT (1159122.1520221015 733050.950337607),2023-05
49,49068,2023-05-01 00:00:00,3473,1.0,-82.62439,43.80353,POINT (1147183.6169093326 805172.048188002),2023-05
49,49074,2023-05-13 18:00:00,3479,1.0,-82.514496,43.206535,POINT (1157616.5707329342 738997.1177166612),2023-05
49,49091,2023-05-01 00:00:00,3496,1.0,-82.62579,43.8021,POINT (1147074.4499197653 805010.3739134177),2023-05
50,50002,2023-05-01 06:00:00,3509,1.0,-83.890015,43.924397,POINT (1045387.378371108 817101.9932667303),2023-05
50,50004,2023-05-01 00:00:00,3511,1.0,-83.90344,43.921246,POINT (1044312.9185622644 816743.9367375572),2023-05
50,50016,2023-05-12 06:00:00,3523,1.0,-83.916626,43.812447,POINT (1043336.7306373374 804632.427295255),2023-05
50,50018,2023-05-01 06:00:00,3525,1.0,-83.89857,43.919537,POINT (1044705.2340730309 816556.4965527395),2023-05
50,50026,2023-05-12 18:00:00,3533,1.0,-83.91727,43.811512,POINT (1043285.9315328293 804528.1080280762),2023-05
50,50030,2023-05-01 00:00:00,3537,1.0,-83.89917,43.922676,POINT (1044654.4754031934 816905.4561153753),2023-05
50,50031,2023-05-01 00:00:00,3538,1.0,-83.900604,43.922676,POINT (1044539.4428828941 816904.6607240189),2023-05
50,50040,2023-05-01 00:00:00,3547,1.0,-83.89917,43.921246,POINT (1044655.5771291755 816746.2999956901),2023-05
50,50041,2023-05-01 00:00:00,3548,1.0,-83.90488,43.91982,POINT (1044198.9706687761 816584.4158182412),2023-05
50,50042,2023-05-01 00:00:00,3549,1.0,-83.90344,43.91982,POINT (1044314.00890705 816585.2051329883),2023-05
50,50043,2023-05-01 00:00:00,3550,1.0,-83.900604,43.921246,POINT (1044540.5417671466 816745.5045852799),2023-05
50,50045,2023-05-01 00:00:00,3552,1.0,-83.900604,43.91982,POINT (1044541.6377199313 816586.7730181448),2023-05
50,50046,2023-05-01 00:00:00,3553,1.0,-83.89917,43.91982,POINT (1044656.67591611 816587.5684475495),2023-05
50,50066,2023-05-01 00:00:00,3573,1.0,-83.90631,43.91839,POINT (1044085.0199920302 816424.4726536532),2023-05
50,50070,2023-05-01 00:00:00,3577,1.0,-83.900604,43.91839,POINT (1044542.7366019585 816427.6171907937),2023-05
50,50077,2023-05-01 00:00:00,3584,1.0,-83.897736,43.924103,POINT (1044768.4062859758 817064.985398883),2023-05
50,50086,2023-05-01 00:00:00,3593,1.0,-83.8949,43.925533,POINT (1044994.9079550756 817225.7257052107),2023-05
50,50087,2023-05-01 00:00:00,3594,1.0,-83.8963,43.925533,POINT (1044882.328531997 817224.9412689628),2023-05
50,50089,2023-05-01 00:00:00,3596,1.0,-83.89203,43.924103,POINT (1045226.0773925057 817068.1784625624),2023-05
50,50092,2023-05-01 00:00:00,3599,1.0,-83.8949,43.924103,POINT (1044996.0181480274 817066.5693315374),2023-05
50,50095,2023-05-01 00:00:00,3602,1.0,-83.8963,43.924103,POINT (1044883.4359436769 817065.7848764989),2023-05
50,50097,2023-05-12 18:00:00,3604,1.0,-83.9169,43.812363,POINT (1043314.7237413196 804622.9428817332),2023-05
51,51003,2023-05-14 00:00:00,3618,1.0,-82.49658,43.14997,POINT (1159223.8917588212 732744.5433777107),2023-05
51,51005,2023-05-13 18:00:00,3620,1.0,-82.51337,43.20477,POINT (1157712.9680529193 738802.989900979),2023-05
51,51018,2023-05-01 06:00:00,3633,1.0,-82.622955,43.79137,POINT (1147329.707358406 803822.0751440219),2023-05
51,51022,2023-05-13 18:00:00,3637,1.0,-82.51419,43.206055,POINT (1157642.632382667 738944.2838098428),2023-05
51,51029,2023-05-10 06:00:00,3644,1.0,-82.511536,43.202225,POINT (1157868.439912007 738523.7328482813),2023-05
51,51042,2023-05-01 06:00:00,3657,1.0,-82.62195,43.795044,POINT (1147401.315344895 804232.500096546),2023-05
51,51044,2023-05-01 00:00:00,3659,1.0,-82.62305,43.792053,POINT (1147320.6179603403 803897.8529179016),2023-05
51,51051,2023-05-01 00:00:00,3666,1.0,-82.62161,43.796337,POINT (1147425.0080845028 804376.9458331512),2023-05
51,51057,2023-05-01 00:00:00,3672,1.0,-82.62305,43.79491,POINT (1147313.3706902084 804215.6366511211),2023-05
51,51064,2023-05-13 18:00:00,3679,1.0,-82.51453,43.206554,POINT (1157614.0424338467 738999.178212426),2023-05
51,51065,2023-05-13 18:00:00,3680,1.0,-82.514496,43.206512,POINT (1157616.6321894755 738994.5733205796),2023-05
51,51074,2023-05-01 00:00:00,3689,1.0,-82.625916,43.80205,POINT (1147064.7674365495 805004.6349588194),2023-05
51,51076,2023-05-13 18:00:00,3691,1.0,-82.506744,43.18309,POINT (1158308.9524451045 736406.0692767771),2023-05
51,51082,2023-05-01 00:00:00,3697,1.0,-82.62305,43.79348,POINT (1147316.9991651066 804056.5325641392),2023-05
51,51085,2023-05-01 00:00:00,3700,1.0,-82.62448,43.803482,POINT (1147176.3867274106 805166.364931784),2023-05
52,52001,2023-05-01 00:00:00,3706,1.0,-83.90497,43.919613,POINT (1044191.784796068 816561.4470490932),2023-05
52,52003,2023-05-13 12:00:00,3708,1.0,-83.92828,43.699337,POINT (1042482.5525097827 792043.2795763086),2023-05
52,52008,2023-05-01 00:00:00,3713,1.0,-83.910675,43.90961,POINT (1043741.6215453527 815445.5123854768),2023-05
52,52009,2023-05-01 00:00:00,3714,1.0,-83.90927,43.90961,POINT (1043854.2320641325 815446.2768935361),2023-05
52,52018,2023-05-01 12:00:00,3723,1.0,-83.89084,43.924824,POINT (1045320.9638976803 817149.0632560196),2023-05
52,52019,2023-05-01 18:00:00,3724,1.0,-83.89078,43.924847,POINT (1045325.8408194566 817151.644155239),2023-05
52,52021,2023-05-01 00:00:00,3726,1.0,-83.910675,43.908184,POINT (1043742.6975898776 815286.7819539508),2023-05
52,52025,2023-05-01 12:00:00,3730,1.0,-83.89847,43.91945,POINT (1044713.2565374554 816546.7901333557),2023-05
52,52026,2023-05-06 18:00:00,3731,1.0,-83.93692,43.769287,POINT (1041737.0213823529 799820.2794663962),2023-05
52,52028,2023-05-01 00:00:00,3733,1.0,-83.91211,43.905327,POINT (1043629.7854554992 814968.1179943123),2023-05
52,52030,2023-05-06 12:00:00,3735,1.0,-83.95157,43.762203,POINT (1040564.0461934163 799024.7280141857),2023-05
52,52035,2023-05-06 12:00:00,3740,1.0,-83.93276,43.772476,POINT (1042069.0700882054 800177.2209831993),2023-05
52,52036,2023-05-01 12:00:00,3741,1.0,-83.89383,43.92343,POINT (1045082.2005550873 816992.4701856797),2023-05
52,52040,2023-05-01 00:00:00,3745,1.0,-83.91211,43.908184,POINT (1043627.6361684464 815286.0028388577),2023-05
52,52049,2023-05-01 00:00:00,3754,1.0,-83.90784,43.915325,POINT (1043964.9582186812 816082.8320170215),2023-05
52,52061,2023-05-01 00:00:00,3766,1.0,-83.9064,43.918182,POINT (1044077.8335276709 816401.5040340777),2023-05
52,52062,2023-05-01 06:00:00,3767,1.0,-83.8903,43.924843,POINT (1045364.3904599021 817151.4907531997),2023-05
52,52074,2023-05-01 12:00:00,3779,1.0,-83.89142,43.924713,POINT (1045274.5495374331 817136.4285706065),2023-05
53,53017,2023-05-01 12:00:00,3800,1.0,-82.61481,43.778473,POINT (1148017.3771708542 802402.571081914),2023-05
53,53020,2023-05-01 12:00:00,3803,1.0,-82.61459,43.779358,POINT (1148032.2930870082 802501.3954917573),2023-05
53,53021,2023-05-01 00:00:00,3804,1.0,-82.61505,43.780144,POINT (1147993.4966020423 802587.9527773808),2023-05
53,53024,2023-05-13 18:00:00,3807,1.0,-82.519745,43.217186,POINT (1157161.990966984 740170.8397351708),2023-05
53,53036,2023-05-14 00:00:00,3819,1.0,-82.49765,43.15253,POINT (1159130.1788910164 733026.9610917625),2023-05
53,53040,2023-05-01 00:00:00,3823,1.0,-82.62363,43.79443,POINT (1147267.9953838186 804161.1153372084),2023-05
53,53045,2023-05-01 00:00:00,3828,1.0,-82.62363,43.791573,POINT (1147275.2403589531 803843.3316626447),2023-05
53,53050,2023-05-01 06:00:00,3833,1.0,-82.621124,43.79646,POINT (1147463.9342708555 804391.4182487782),2023-05
53,53053,2023-05-01 00:00:00,3836,1.0,-82.62363,43.793003,POINT (1147271.6130368223 804002.4355568507),2023-05
53,53059,2023-05-13 18:00:00,3842,1.0,-82.5065,43.182644,POINT (1158329.9803111057 736356.9355156156),2023-05
53,53060,2023-05-14 06:00:00,3843,1.0,-82.49637,43.149498,POINT (1159242.5297883824 732692.3853052589),2023-05
53,53063,2023-05-13 18:00:00,3846,1.0,-82.51343,43.20486,POINT (1157707.7677723372 738813.0477258596),2023-05
53,53068,2023-05-01 12:00:00,3851,1.0,-82.621796,43.797436,POINT (1147407.5059537569 804498.8022076131),2023-05
53,53071,2023-05-14 00:00:00,3854,1.0,-82.49716,43.151363,POINT (1159173.010450135 732898.170606968),2023-05
54,54000,2023-05-13 18:00:00,3855,1.0,-82.52037,43.218987,POINT (1157106.3998222975 740369.7783909715),2023-05
54,54007,2023-05-13 12:00:00,3862,1.0,-82.52042,43.219196,POINT (1157102.1233340055 740393.0128588536),2023-05
54,54009,2023-05-01 12:00:00,3864,1.0,-82.614746,43.770523,POINT (1148042.5388575038 801518.5036414908),2023-05
54,54011,2023-05-13 12:00:00,3866,1.0,-82.52008,43.218372,POINT (1157131.571549581 740302.0695566093),2023-05
54,54012,2023-05-01 00:00:00,3867,1.0,-82.614655,43.770786,POINT (1148049.2282057167 801547.9468204565),2023-05
54,54013,2023-05-01 00:00:00,3868,1.0,-82.61609,43.770786,POINT (1147933.9215248458 801545.3064940439),2023-05
54,54017,2023-05-01 06:00:00,3872,1.0,-82.61389,43.77134,POINT (1148109.1515333136 801610.871148786),2023-05
54,54031,2023-05-11 00:00:00,3886,1.0,-82.510925,43.20084,POINT (1157921.7101624925 738370.996520367),2023-05
54,54032,2023-05-01 06:00:00,3887,1.0,-82.61417,43.775005,POINT (1148077.7282707493 802018.0887264037),2023-05
54,54033,2023-05-01 06:00:00,3888,1.0,-82.61566,43.78004,POINT (1147944.7001326191 802575.3740484689),2023-05
54,54038,2023-05-13 12:00:00,3893,1.0,-82.519745,43.217316,POINT (1157161.6436511688 740185.258137769),2023-05
54,54039,2023-05-13 18:00:00,3894,1.0,-82.51163,43.20219,POINT (1157861.100435242 738519.7364849541),2023-05
54,54042,2023-05-01 00:00:00,3897,1.0,-82.614655,43.7765,POINT (1148034.6675134997 802183.5036874695),2023-05
54,54044,2023-05-13 18:00:00,3899,1.0,-82.513336,43.204716,POINT (1157715.5886966742 738797.1128600006),2023-05
54,54047,2023-05-01 12:00:00,3902,1.0,-82.61432,43.778214,POINT (1148057.2863952506 802374.6197205553),2023-05
54,54048,2023-05-01 00:00:00,3903,1.0,-82.614655,43.77793,POINT (1148031.0224709348 802342.6054513851),2023-05
54,54051,2023-05-01 00:00:00,3906,1.0,-82.614655,43.775074,POINT (1148038.3028321771 802024.8263591656),2023-05
54,54057,2023-05-01 06:00:00,3912,1.0,-82.61392,43.773224,POINT (1148101.8945953546 801820.4041917102),2023-05
54,54064,2023-05-01 00:00:00,3919,1.0,-82.61322,43.773643,POINT (1148157.2488301424 801868.3671811116),2023-05
54,54065,2023-05-13 12:00:00,3920,1.0,-82.52002,43.218334,POINT (1157136.6268685148 740297.9481491213),2023-05
55,55001,2023-05-01 00:00:00,3925,1.0,-83.912506,43.88759,POINT (1043611.2919098237 812994.3994194823),2023-05
55,55002,2023-05-01 00:00:00,3926,1.0,-83.91394,43.893303,POINT (1043491.9055253644 813629.3852785144),2023-05
55,55003,2023-05-01 00:00:00,3927,1.0,-83.912506,43.893303,POINT (1043606.9965256877 813630.1619657374),2023-05
55,55004,2023-05-01 00:00:00,3928,1.0,-83.915375,43.89473,POINT (1043375.7477643361 813787.3395073568),2023-05
55,55007,2023-05-01 00:00:00,3931,1.0,-83.915375,43.88759,POINT (1043381.0871922662 812992.8479505524),2023-05
55,55019,2023-05-01 00:00:00,3943,1.0,-83.91394,43.889015,POINT (1043495.119981378 813152.3508734639),2023-05
55,55021,2023-05-01 00:00:00,3945,1.0,-83.915375,43.890446,POINT (1043378.9508539286 813310.7289830332),2023-05
55,55024,2023-05-01 00:00:00,3948,1.0,-83.912506,43.89473,POINT (1043605.9241106121 813788.8907910904),2023-05
55,55029,2023-05-01 00:00:00,3953,1.0,-83.91394,43.891872,POINT (1043492.9779650811 813470.2321833603),2023-05
55,55034,2023-05-01 00:00:00,3958,1.0,-83.91107,43.89473,POINT (1043721.0122629631 813789.66951346),2023-05
55,55043,2023-05-01 00:00:00,3967,1.0,-83.912506,43.886158,POINT (1043612.367186804 812835.2469734167),2023-05
55,55046,2023-05-01 00:00:00,3970,1.0,-83.91394,43.901875,POINT (1043485.4794435486 814583.0339231818),2023-05
55,55048,2023-05-07 12:00:00,3972,1.0,-83.95419,43.755974,POINT (1040357.2993823471 798330.4127783072),2023-05
55,55049,2023-05-06 12:00:00,3973,1.0,-83.941956,43.765633,POINT (1041334.7105080837 799411.1312991139),2023-05
55,55055,2023-05-01 00:00:00,3979,1.0,-83.912506,43.900444,POINT (1043601.6287044799 814424.6564794605),2023-05
55,55061,2023-05-01 00:00:00,3985,1.0,-83.91107,43.9033,POINT (1043714.552119777 814743.318875236),2023-05
55,55071,2023-05-01 00:00:00,3995,1.0,-83.912506,43.901875,POINT (1043600.5534164843 814583.8104991047),2023-05
55,55072,2023-05-01 00:00:00,3996,1.0,-83.915375,43.88473,POINT (1043383.2235262146 812674.9675482688),2023-05
55,55073,2023-05-01 00:00:00,3997,1.0,-83.91678,43.886158,POINT (1043269.5006121544 812832.9392137788),2023-05
56,56000,2023-05-13 18:00:00,3999,1.0,-82.51337,43.204784,POINT (1157712.927058134 738804.6861618534),2023-05
56,56002,2023-05-13 12:00:00,4001,1.0,-82.52298,43.23268,POINT (1156858.0419272385 741887.1090679447),2023-05
56,56003,2023-05-13 12:00:00,4002,1.0,-82.52004,43.21832,POINT (1157134.8102786606 740296.2071253967),2023-05
56,56007,2023-05-13 18:00:00,4006,1.0,-82.5202,43.21836,POINT (1157121.6958243889 740300.5587472878),2023-05
56,56008,2023-05-13 18:00:00,4007,1.0,-82.513504,43.204994,POINT (1157701.2162033126 738827.7403405),2023-05
56,56011,2023-05-13 18:00:00,4010,1.0,-82.51312,43.204407,POINT (1157733.759078665 738763.1827159832),2023-05
56,56013,2023-05-13 12:00:00,4012,1.0,-82.52003,43.218216,POINT (1157136.3243448525 740284.7870324561),2023-05
56,56028,2023-05-10 06:00:00,4027,1.0,-82.51425,43.20613,POINT (1157637.4732895135 738952.6454387378),2023-05
56,56029,2023-05-01 06:00:00,4028,1.0,-82.61417,43.774677,POINT (1148078.5644207252 801981.601456322),2023-05
56,56030,2023-05-13 18:00:00,4029,1.0,-82.51168,43.20226,POINT (1157856.5805812995 738527.2647660882),2023-05
56,56033,2023-05-13 18:00:00,4032,1.0,-82.513306,43.204666,POINT (1157718.1990958913 738791.6598855231),2023-05
56,56035,2023-05-01 00:00:00,4034,1.0,-82.61325,43.771957,POINT (1148159.0951702753 801680.7836696684),2023-05
56,56038,2023-05-13 12:00:00,4037,1.0,-82.52008,43.218388,POINT (1157131.530695938 740303.7658411136),2023-05
56,56039,2023-05-01 06:00:00,4038,1.0,-82.6142,43.77652,POINT (1148071.4152758413 802186.4680520575),2023-05
56,56040,2023-05-13 18:00:00,4039,1.0,-82.51156,43.202072,POINT (1157866.9922910081 738506.7253402822),2023-05
56,56043,2023-05-01 00:00:00,4042,1.0,-82.61612,43.77053,POINT (1147932.118917139 801516.8242809572),2023-05
56,56044,2023-05-01 00:00:00,4043,1.0,-82.614685,43.77053,POINT (1148047.4261062788 801519.4645749949),2023-05
56,56046,2023-05-13 12:00:00,4045,1.0,-82.52014,43.218426,POINT (1157126.4753846335 740307.8872527484),2023-05
56,56049,2023-05-01 06:00:00,4048,1.0,-82.61392,43.77289,POINT (1148102.7503029753 801783.0684313427),2023-05
56,56055,2023-05-01 06:00:00,4054,1.0,-82.61395,43.770973,POINT (1148105.1783972501 801570.0288424464),2023-05
57,57001,2023-05-01 00:00:00,4057,1.0,-83.91705,43.88363,POINT (1043249.3443449648 812551.4102396126),2023-05
57,57005,2023-05-01 00:00:00,4061,1.0,-83.914185,43.8822,POINT (1043480.6367748773 812393.8049737925),2023-05
57,57007,2023-05-01 00:00:00,4063,1.0,-83.91705,43.8822,POINT (1043250.4106102178 812392.2581725699),2023-05
57,57011,2023-05-01 18:00:00,4067,1.0,-83.89719,43.919426,POINT (1044816.0749567444 816544.9570884486),2023-05
